route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
235,64033,11977460,"Escondido",0,North,223507,235_0_29,1,2,Escondido
235,64033,11977723,"Escondido",0,North,223501,235_0_29,1,2,Escondido
235,64033,11977761,"Escondido",0,North,223503,235_0_29,1,2,Escondido
235,64033,11977767,"Escondido",0,North,223506,235_0_29,1,2,Escondido
235,64033,11977763,"Escondido",0,North,223505,235_0_29,1,2,Escondido
235,64033,11977764,"Escondido",0,North,223502,235_0_29,1,2,Escondido
235,64033,11977762,"Escondido",0,North,223504,235_0_29,1,2,Escondido
235,64033,11977758,"Escondido",0,North,223507,235_0_29,1,2,Escondido
235,64033,11977770,"Escondido",0,North,223501,235_0_29,1,2,Escondido
235,64033,11977768,"Escondido",0,North,223503,235_0_29,1,2,Escondido
235,64033,11977772,"Escondido",0,North,223506,235_0_29,1,2,Escondido
235,64033,11977769,"Escondido",0,North,223505,235_0_29,1,2,Escondido
235,64033,11977759,"Escondido",0,North,223502,235_0_29,1,2,Escondido
235,64033,11977773,"Escondido",0,North,223504,235_0_29,1,2,Escondido
235,64033,11977766,"Escondido",0,North,223507,235_0_29,1,2,Escondido
235,64033,11977757,"Escondido",0,North,223501,235_0_29,1,2,Escondido
235,64033,11977114,"Escondido",0,North,223503,235_0_29,1,2,Escondido
235,64033,11977771,"Escondido",0,North,223506,235_0_29,1,2,Escondido
235,64033,11977776,"Escondido",0,North,223505,235_0_29,1,2,Escondido
235,64033,11977760,"Escondido",0,North,223502,235_0_29,1,2,Escondido
235,64033,11977775,"Escondido",0,North,223504,235_0_29,1,2,Escondido
235,64033,11977765,"Escondido",0,North,223507,235_0_29,1,2,Escondido
235,64033,11977774,"Escondido",0,North,223501,235_0_29,1,2,Escondido
235,64033,11977725,"Downtown SD",1,South,223502,235_1_31,1,2,Dwtn SD
235,64033,11977474,"Downtown SD",1,South,223505,235_1_18,1,2,Dwtn SD
235,64033,11977726,"Downtown SD",1,South,223504,235_1_31,1,2,Dwtn SD
235,64033,11977727,"Downtown SD",1,South,223507,235_1_31,1,2,Dwtn SD
235,64033,11977728,"Downtown SD",1,South,223501,235_1_31,1,2,Dwtn SD
235,64033,11977729,"Downtown SD",1,South,223503,235_1_31,1,2,Dwtn SD
235,64033,11977730,"Downtown SD",1,South,223506,235_1_31,1,2,Dwtn SD
235,64033,11977731,"Downtown SD",1,South,223505,235_1_31,1,2,Dwtn SD
235,64033,11977732,"Downtown SD",1,South,223502,235_1_31,1,2,Dwtn SD
235,64033,11977733,"Downtown SD",1,South,223504,235_1_31,1,2,Dwtn SD
235,64033,11977734,"Downtown SD",1,South,223507,235_1_31,1,2,Dwtn SD
235,64033,11977735,"Downtown SD",1,South,223501,235_1_31,1,2,Dwtn SD
235,64033,11977736,"Downtown SD",1,South,223503,235_1_31,1,2,Dwtn SD
235,64033,11977737,"Downtown SD",1,South,223506,235_1_31,1,2,Dwtn SD
235,64033,11977738,"Downtown SD",1,South,223505,235_1_31,1,2,Dwtn SD
235,64033,11977739,"Downtown SD",1,South,223502,235_1_31,1,2,Dwtn SD
235,64033,11977741,"Downtown SD",1,South,223504,235_1_31,1,2,Dwtn SD
235,64033,11977742,"Downtown SD",1,South,223507,235_1_31,1,2,Dwtn SD
235,64033,11977743,"Downtown SD",1,South,223501,235_1_31,1,2,Dwtn SD
235,64033,11977744,"Downtown SD",1,South,223503,235_1_31,1,2,Dwtn SD
235,64033,11977113,"Downtown SD",1,South,223506,235_1_31,1,2,Dwtn SD
235,64033,11977745,"Downtown SD",1,South,223505,235_1_31,1,2,Dwtn SD
235,64033,11977746,"Downtown SD",1,South,223502,235_1_31,1,2,Dwtn SD
235,64033,11977747,"Downtown SD",1,South,223504,235_1_31,1,2,Dwtn SD
235,64033,11977748,"Downtown SD",1,South,223507,235_1_31,1,2,Dwtn SD
235,64033,11977749,"Downtown SD",1,South,223501,235_1_31,1,2,Dwtn SD
235,64033,11977750,"Downtown SD",1,South,223503,235_1_31,1,2,Dwtn SD
235,64033,11977317,"Downtown SD",1,South,223506,235_1_31,1,2,Dwtn SD
235,64033,11977473,"Downtown SD",1,South,223505,235_1_31,1,2,Dwtn SD
235,64033,11977751,"Downtown SD",1,South,223502,235_1_31,1,2,Dwtn SD
235,64033,11977752,"Downtown SD",1,South,223504,235_1_31,1,2,Dwtn SD
235,64033,11977753,"Downtown SD",1,South,223507,235_1_31,1,2,Dwtn SD
235,64033,11977754,"Downtown SD",1,South,223501,235_1_31,1,2,Dwtn SD
235,64033,11977755,"Downtown SD",1,South,223503,235_1_31,1,2,Dwtn SD
235,64033,11977756,"Downtown SD",1,South,223506,235_1_31,1,2,Dwtn SD
235,64033,11977740,"Downtown SD",1,South,223502,235_1_31,1,2,Dwtn SD
2,64036,11982889,"North Park",0,North,204101,2_0_69,1,2,N. Park
2,64036,11983474,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64036,11982890,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982891,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64036,11982892,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64036,11982893,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982894,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64036,11982895,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64036,11982896,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982897,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64036,11982898,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64036,11982899,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64036,11982900,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982901,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64036,11982902,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64036,11982903,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64036,11982904,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64036,11982905,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982906,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64036,11982907,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64036,11982908,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64036,11982909,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64036,11982910,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982911,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64036,11982912,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64036,11982913,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64036,11982914,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64036,11982915,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982916,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64036,11982917,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64036,11982918,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64036,11982919,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64036,11982920,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982921,"North Park",0,North,200603,2_0_69,1,2,N. Park
2,64036,11982922,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64036,11982923,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64036,11982924,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982925,"North Park",0,North,200603,2_0_69,1,2,N. Park
2,64036,11982926,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64036,11982927,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64036,11982928,"North Park",0,North,200603,2_0_69,1,2,N. Park
2,64036,11982929,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64036,11982930,"North Park",0,North,203008,2_0_69,1,2,N. Park
2,64036,11982931,"North Park",0,North,200603,2_0_69,1,2,N. Park
2,64036,11982932,"North Park",0,North,101305,2_0_69,1,2,N. Park
2,64036,11982933,"North Park",0,North,203008,2_0_69,1,2,N. Park
2,64036,11982934,"North Park",0,North,200603,2_0_69,1,2,N. Park
2,64036,11982935,"North Park",0,North,101305,2_0_69,1,2,N. Park
2,64036,11983470,"Downtown",1,South,204101,2_1_68,1,2,Dwtn
2,64036,11983475,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64036,11982936,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982937,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64036,11982938,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64036,11982939,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982940,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64036,11982941,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64036,11982942,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982943,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64036,11982944,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64036,11982945,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982946,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64036,11982947,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64036,11982948,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64036,11982949,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64036,11982950,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982951,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64036,11982952,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64036,11982953,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64036,11982954,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64036,11982955,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982956,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64036,11982957,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64036,11982958,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64036,11982959,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64036,11982960,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982961,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64036,11982962,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64036,11982963,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64036,11982964,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64036,11982965,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982966,"Downtown",1,South,200603,2_1_68,1,2,Dwtn
2,64036,11982967,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64036,11982968,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64036,11982969,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982970,"Downtown",1,South,200603,2_1_68,1,2,Dwtn
2,64036,11982971,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64036,11982972,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64036,11982973,"Downtown",1,South,200603,2_1_68,1,2,Dwtn
2,64036,11982974,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64036,11982975,"Downtown",1,South,203008,2_1_68,1,2,Dwtn
2,64036,11982976,"Downtown",1,South,200603,2_1_68,1,2,Dwtn
2,64036,11982977,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64036,11982978,"Downtown",1,South,203008,2_1_68,1,2,Dwtn
2,64036,11982979,"Downtown",1,South,200603,2_1_68,1,2,Dwtn
2,64036,11982980,"Downtown",1,South,101305,2_1_68,1,2,Dwtn
4,64036,11982730,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64036,11982731,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64036,11982732,"Lomita Village",0,East,100401,4_2_45,1,2,Lomita Vlg
4,64036,11982733,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64036,11982734,"Lomita Village",0,East,100404,4_2_45,1,2,Lomita Vlg
4,64036,11982735,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64036,11982736,"Lomita Village",0,East,100401,4_2_45,1,2,Lomita Vlg
4,64036,11982737,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64036,11982738,"Lomita Village",0,East,100404,4_2_45,1,2,Lomita Vlg
4,64036,11982739,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64036,11982740,"Lomita Village",0,East,100401,4_2_45,1,2,Lomita Vlg
4,64036,11982741,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64036,11982742,"Lomita Village",0,East,100404,4_2_45,1,2,Lomita Vlg
4,64036,11982743,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64036,11982744,"Lomita Village",0,East,100401,4_2_45,1,2,Lomita Vlg
4,64036,11982745,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64036,11982746,"Lomita Village",0,East,100404,4_2_45,1,2,Lomita Vlg
4,64036,11982747,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64036,11982748,"Lomita Village",0,East,100401,4_2_45,1,2,Lomita Vlg
4,64036,11982749,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64036,11982750,"Lomita Village",0,East,101106,4_2_45,1,2,Lomita Vlg
4,64036,11982751,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64036,11982752,"Lomita Village",0,East,100401,4_2_45,1,2,Lomita Vlg
4,64036,11982753,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64036,11982754,"Lomita Village",0,East,101106,4_2_45,1,2,Lomita Vlg
4,64036,11982755,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64036,11982756,"Lomita Village",0,East,202002,4_2_45,1,2,Lomita Vlg
4,64036,11982757,"Lomita Village",0,East,102001,4_2_45,1,2,Lomita Vlg
4,64036,11982758,"Lomita Village",0,East,102002,4_2_45,1,2,Lomita Vlg
4,64036,11982759,"Lomita Village",0,East,102001,4_2_45,1,2,Lomita Vlg
4,64036,11982760,"12th & Imperial",1,West,100401,4_3_47,1,2,12th&Imperial
4,64036,11982761,"12th & Imperial",1,West,100402,4_3_47,1,2,12th&Imperial
4,64036,11982762,"12th & Imperial",1,West,100401,4_3_47,1,2,12th&Imperial
4,64036,11982763,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64036,11982764,"12th & Imperial",1,West,100404,4_3_48,1,2,12th&Imperial
4,64036,11982765,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64036,11982766,"12th & Imperial",1,West,100401,4_3_48,1,2,12th&Imperial
4,64036,11982767,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64036,11982768,"12th & Imperial",1,West,100404,4_3_48,1,2,12th&Imperial
4,64036,11982769,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64036,11982770,"12th & Imperial",1,West,100401,4_3_48,1,2,12th&Imperial
4,64036,11982771,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64036,11982772,"12th & Imperial",1,West,100404,4_3_48,1,2,12th&Imperial
4,64036,11982773,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64036,11982774,"12th & Imperial",1,West,100401,4_3_48,1,2,12th&Imperial
4,64036,11982775,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64036,11982776,"12th & Imperial",1,West,100404,4_3_48,1,2,12th&Imperial
4,64036,11982777,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64036,11982778,"12th & Imperial",1,West,100401,4_3_48,1,2,12th&Imperial
4,64036,11982779,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64036,11982780,"12th & Imperial",1,West,101106,4_3_48,1,2,12th&Imperial
4,64036,11982781,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64036,11982782,"12th & Imperial",1,West,100401,4_3_48,1,2,12th&Imperial
4,64036,11982783,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64036,11982784,"12th & Imperial",1,West,101106,4_3_48,1,2,12th&Imperial
4,64036,11982785,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64036,11982786,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64036,11982787,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64036,11982788,"12th & Imperial",1,West,102001,4_3_48,1,2,12th&Imperial
6,64036,11983401,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983343,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983344,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983345,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983346,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983347,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983348,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983349,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983369,"North Pk/30th & Univ.",0,East,200601,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983350,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983370,"North Pk/30th & Univ.",0,East,200604,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983351,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983371,"North Pk/30th & Univ.",0,East,200601,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983352,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983372,"North Pk/30th & Univ.",0,East,200604,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983353,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983373,"North Pk/30th & Univ.",0,East,200601,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983354,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983374,"North Pk/30th & Univ.",0,East,200604,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983355,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983375,"North Pk/30th & Univ.",0,East,200601,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983356,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983376,"North Pk/30th & Univ.",0,East,200604,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983357,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983377,"North Pk/30th & Univ.",0,East,200601,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983358,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983378,"North Pk/30th & Univ.",0,East,200604,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983359,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983379,"North Pk/30th & Univ.",0,East,200601,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983360,"North Pk/30th & Univ.",0,East,200603,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983380,"North Pk/30th & Univ.",0,East,200604,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983361,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983381,"North Pk/30th & Univ.",0,East,200601,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983362,"North Pk/30th & Univ.",0,East,204101,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983382,"North Pk/30th & Univ.",0,East,200604,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983363,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983383,"North Pk/30th & Univ.",0,East,200601,6_2_59,1,2,N. Pk/30th&Univ.
6,64036,11983364,"North Pk/30th & Univ.",0,East,204101,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983384,"North Pk/30th & Univ.",0,East,200604,6_2_59,1,2,N. Pk/30th&Univ.
6,64036,11983365,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983385,"North Pk/30th & Univ.",0,East,204101,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983366,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983367,"North Pk/30th & Univ.",0,East,204101,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983497,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983368,"North Pk/30th & Univ.",0,East,204101,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983498,"North Pk/30th & Univ.",0,East,200602,6_2_60,1,2,N. Pk/30th&Univ.
6,64036,11983469,"North Pk/30th & Univ.",0,East,204102,6_2_59,1,2,N. Pk/30th&Univ.
6,64036,11983496,"North Pk/30th & Univ.",0,East,200602,6_2_59,1,2,N. Pk/30th&Univ.
6,64036,11983314,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983315,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983316,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983317,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983318,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983319,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983320,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983321,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983386,"Fashion Valley",1,West,200604,6_3_58,1,2,Fshn Vly
6,64036,11983322,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983387,"Fashion Valley",1,West,200601,6_3_58,1,2,Fshn Vly
6,64036,11983323,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983388,"Fashion Valley",1,West,200604,6_3_58,1,2,Fshn Vly
6,64036,11983324,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983389,"Fashion Valley",1,West,200601,6_3_58,1,2,Fshn Vly
6,64036,11983325,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983390,"Fashion Valley",1,West,200604,6_3_58,1,2,Fshn Vly
6,64036,11983326,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983391,"Fashion Valley",1,West,200601,6_3_58,1,2,Fshn Vly
6,64036,11983327,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983392,"Fashion Valley",1,West,200604,6_3_58,1,2,Fshn Vly
6,64036,11983328,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983393,"Fashion Valley",1,West,200601,6_3_58,1,2,Fshn Vly
6,64036,11983329,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983394,"Fashion Valley",1,West,200604,6_3_58,1,2,Fshn Vly
6,64036,11983330,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983395,"Fashion Valley",1,West,200601,6_3_58,1,2,Fshn Vly
6,64036,11983331,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983396,"Fashion Valley",1,West,200604,6_3_58,1,2,Fshn Vly
6,64036,11983332,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983397,"Fashion Valley",1,West,200601,6_3_58,1,2,Fshn Vly
6,64036,11983333,"Fashion Valley",1,West,200603,6_3_58,1,2,Fshn Vly
6,64036,11983398,"Fashion Valley",1,West,200604,6_3_58,1,2,Fshn Vly
6,64036,11983334,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983399,"Fashion Valley",1,West,200601,6_3_58,1,2,Fshn Vly
6,64036,11983335,"Fashion Valley",1,West,204101,6_3_58,1,2,Fshn Vly
6,64036,11983400,"Fashion Valley",1,West,200604,6_3_58,1,2,Fshn Vly
6,64036,11983336,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983337,"Fashion Valley",1,West,204101,6_3_58,1,2,Fshn Vly
6,64036,11983338,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983339,"Fashion Valley",1,West,204101,6_3_58,1,2,Fshn Vly
6,64036,11983340,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983341,"Fashion Valley",1,West,204101,6_3_58,1,2,Fshn Vly
6,64036,11983494,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
6,64036,11983342,"Fashion Valley",1,West,204101,6_3_58,1,2,Fshn Vly
6,64036,11983495,"Fashion Valley",1,West,200602,6_3_58,1,2,Fshn Vly
7,64036,11983156,"La Mesa",0,North,100701,7_0_243,1,2,La Mesa
7,64036,11983157,"La Mesa",0,North,100704,7_0_243,1,2,La Mesa
7,64036,11983158,"La Mesa",0,North,100702,7_0_243,1,2,La Mesa
7,64036,11983189,"College & University",0,North,100703,7_0_252,1,2,College&Univ
7,64036,11983159,"La Mesa",0,North,100705,7_0_243,1,2,La Mesa
7,64036,11983190,"College & University",0,North,100706,7_0_252,1,2,College&Univ
7,64036,11983160,"La Mesa",0,North,100707,7_0_243,1,2,La Mesa
7,64036,11983191,"College & University",0,North,100710,7_0_252,1,2,College&Univ
7,64036,11983161,"La Mesa",0,North,100701,7_0_243,1,2,La Mesa
7,64036,11983192,"College & University",0,North,100708,7_0_252,1,2,College&Univ
7,64036,11983162,"La Mesa",0,North,100704,7_0_243,1,2,La Mesa
7,64036,11983193,"College & University",0,North,100712,7_0_252,1,2,College&Univ
7,64036,11983163,"La Mesa",0,North,100709,7_0_243,1,2,La Mesa
7,64036,11983194,"College & University",0,North,100702,7_0_252,1,2,College&Univ
7,64036,11983164,"La Mesa",0,North,100713,7_0_243,1,2,La Mesa
7,64036,11983195,"College & University",0,North,100703,7_0_252,1,2,College&Univ
7,64036,11983165,"La Mesa",0,North,100705,7_0_243,1,2,La Mesa
7,64036,11983196,"College & University",0,North,100706,7_0_252,1,2,College&Univ
7,64036,11983166,"La Mesa",0,North,100711,7_0_243,1,2,La Mesa
7,64036,11983197,"College & University",0,North,100714,7_0_252,1,2,College&Univ
7,64036,11983167,"La Mesa",0,North,100710,7_0_243,1,2,La Mesa
7,64036,11983198,"College & University",0,North,100707,7_0_252,1,2,College&Univ
7,64036,11983168,"La Mesa",0,North,100708,7_0_243,1,2,La Mesa
7,64036,11983199,"College & University",0,North,100701,7_0_252,1,2,College&Univ
